# | FILE                           | hit counts | ZScore sum. | Hit score (decimal) | Hit score (binary)
1675 | Basic310_6_B10580001_MSE.dat | 2 | -2.420 | 6144 | 1100000000000
1676 | Basic310_6_B10590001_MSE.dat | 2 | -2.319 | 6144 | 1100000000000
1677 | Basic310_6_B10600001_MSE.dat | 2 | -2.278 | 6144 | 1100000000000
1678 | Basic310_6_B10610001_MSE.dat | 1 | -1.166 | 2048 | 100000000000
1679 | Basic310_6_B10620001_MSE.dat | 0 | 0.000 | 0 | 0
1680 | Basic310_6_B10630001_MSE.dat | 0 | 0.000 | 0 | 0
1681 | Basic310_6_B10640001_MSE.dat | 0 | 0.000 | 0 | 0
1682 | Basic310_6_B10650001_MSE.dat | 0 | 0.000 | 0 | 0
1683 | Basic310_6_B10660001_MSE.dat | 0 | 0.000 | 0 | 0
1684 | Basic310_6_B10670001_MSE.dat | 0 | 0.000 | 0 | 0
1685 | Basic310_6_B10680001_MSE.dat | 0 | 0.000 | 0 | 0
1686 | Basic310_6_B10690001_MSE.dat | 0 | 0.000 | 0 | 0
1687 | Basic310_6_B10700001_MSE.dat | 0 | 0.000 | 0 | 0
1688 | Basic310_6_B10710001_MSE.dat | 0 | 0.000 | 0 | 0
1689 | Basic310_6_B10720001_MSE.dat | 0 | 0.000 | 0 | 0
1690 | Basic310_6_B10730001_MSE.dat | 2 | -1.801 | 4224 | 1000010000000
1691 | Basic310_6_B10740001_MSE.dat | 2 | -1.802 | 640 | 1010000000
1692 | Basic310_6_B10750001_MSE.dat | 0 | 0.000 | 0 | 0
1693 | Basic310_6_B10760001_MSE.dat | 0 | 0.000 | 0 | 0
1694 | Basic310_6_B10770001_MSE.dat | 0 | 0.000 | 0 | 0
1695 | Basic310_6_B10780001_MSE.dat | 0 | 0.000 | 0 | 0
1696 | Basic310_6_B10790001_MSE.dat | 1 | -0.855 | 128 | 10000000
1697 | Basic310_6_B10800001_MSE.dat | 0 | 0.000 | 0 | 0
1698 | Basic310_6_B10810001_MSE.dat | 0 | 0.000 | 0 | 0
1699 | Basic310_6_B10820001_MSE.dat | 1 | -1.513 | 2048 | 100000000000
1700 | Basic310_6_B10830001_MSE.dat | 1 | -1.401 | 2048 | 100000000000
1701 | Basic310_6_B10840001_MSE.dat | 1 | -1.395 | 2048 | 100000000000
1702 | Basic310_6_B10850001_MSE.dat | 1 | -1.433 | 2048 | 100000000000
1703 | Basic310_6_B10860001_MSE.dat | 1 | -1.492 | 2048 | 100000000000
1704 | Basic310_6_B10870001_MSE.dat | 2 | -2.537 | 2304 | 100100000000
1705 | Basic310_6_B10880001_MSE.dat | 2 | -2.691 | 2304 | 100100000000
1706 | Basic310_6_B10890001_MSE.dat | 2 | -2.650 | 2304 | 100100000000
1707 | Basic310_6_B10900001_MSE.dat | 1 | -1.569 | 2048 | 100000000000
1708 | Basic310_6_B10910001_MSE.dat | 1 | -1.673 | 2048 | 100000000000
1709 | Basic310_6_B10920001_MSE.dat | 2 | -2.711 | 2304 | 100100000000
1710 | Basic310_6_B10930001_MSE.dat | 2 | -2.710 | 2304 | 100100000000
1711 | Basic310_6_B10940001_MSE.dat | 2 | -1.812 | 1048832 | 100000000000100000000
1712 | Basic310_6_B10950001_MSE.dat | 2 | -1.865 | 1048832 | 100000000000100000000
1713 | Basic310_6_B10960001_MSE.dat | 2 | -1.922 | 1048832 | 100000000000100000000
1714 | Basic310_6_B10970001_MSE.dat | 2 | -1.919 | 1048577 | 100000000000000000001
1715 | Basic310_6_B10980001_MSE.dat | 2 | -1.989 | 1048577 | 100000000000000000001
1716 | Basic310_6_B10990001_MSE.dat | 1 | -1.072 | 1048576 | 100000000000000000000
1717 | Basic310_6_B11000001_MSE.dat | 2 | -1.960 | 1048577 | 100000000000000000001
1718 | Basic310_6_B99990001_MSE.dat | 2 | -1.960 | 1048577 | 100000000000000000001
1719 | Basic310_7_B10010001_MSE.dat | 5 | -5.911 | 3277120 | 1100100000000101000000
1720 | Basic310_7_B10020001_MSE.dat | 7 | -7.364 | 3282240 | 1100100001010101000000
1721 | Basic310_7_B10030001_MSE.dat | 7 | -7.843 | 2234816 | 1000100001100111000000
1722 | Basic310_7_B10040001_MSE.dat | 7 | -7.425 | 2230724 | 1000100000100111000100
1723 | Basic310_7_B10050001_MSE.dat | 6 | -6.251 | 2099652 | 1000000000100111000100
1724 | Basic310_7_B10060001_MSE.dat | 5 | -5.654 | 2099588 | 1000000000100110000100
1725 | Basic310_7_B10070001_MSE.dat | 8 | -8.328 | 2623972 | 1010000000100111100100
1726 | Basic310_7_B10080001_MSE.dat | 8 | -8.536 | 2624228 | 1010000000101011100100
1727 | Basic310_7_B10090001_MSE.dat | 8 | -8.637 | 2624204 | 1010000000101011001100
1728 | Basic310_7_B10100001_MSE.dat | 7 | -7.590 | 557772 | 10001000001011001100
1729 | Basic310_7_B10110001_MSE.dat | 7 | -7.635 | 557772 | 10001000001011001100
1730 | Basic310_7_B10120001_MSE.dat | 7 | -7.398 | 557772 | 10001000001011001100
1731 | Basic310_7_B10130001_MSE.dat | 6 | -6.507 | 557768 | 10001000001011001000
1732 | Basic310_7_B10140001_MSE.dat | 6 | -6.899 | 557768 | 10001000001011001000
1733 | Basic310_7_B10150001_MSE.dat | 7 | -8.021 | 558024 | 10001000001111001000
1734 | Basic310_7_B10160001_MSE.dat | 8 | -8.911 | 558025 | 10001000001111001001
1735 | Basic310_7_B10170001_MSE.dat | 8 | -8.944 | 558025 | 10001000001111001001
1736 | Basic310_7_B10180001_MSE.dat | 8 | -9.074 | 558025 | 10001000001111001001
1737 | Basic310_7_B10190001_MSE.dat | 7 | -7.886 | 33737 | 1000001111001001
1738 | Basic310_7_B10200001_MSE.dat | 7 | -7.752 | 33737 | 1000001111001001
1739 | Basic310_7_B10210001_MSE.dat | 7 | -7.307 | 1082057 | 100001000001011001001
1740 | Basic310_7_B10220001_MSE.dat | 8 | -8.614 | 1081805 | 100001000000111001101
1741 | Basic310_7_B10230001_MSE.dat | 8 | -9.257 | 1049549 | 100000000001111001101
1742 | Basic310_7_B10240001_MSE.dat | 6 | -6.766 | 1048809 | 100000000000011101001
1743 | Basic310_7_B10250001_MSE.dat | 7 | -8.116 | 1049065 | 100000000000111101001
1744 | Basic310_7_B10260001_MSE.dat | 7 | -8.471 | 1049065 | 100000000000111101001
1745 | Basic310_7_B10270001_MSE.dat | 9 | -10.649 | 1180141 | 100100000000111101101
1746 | Basic310_7_B10280001_MSE.dat | 8 | -9.631 | 1180133 | 100100000000111100101
1747 | Basic310_7_B10290001_MSE.dat | 8 | -9.656 | 1180133 | 100100000000111100101
1748 | Basic310_7_B10300001_MSE.dat | 7 | -8.471 | 1049061 | 100000000000111100101
1749 | Basic310_7_B10310001_MSE.dat | 7 | -8.335 | 1051105 | 100000000100111100001
1750 | Basic310_7_B10320001_MSE.dat | 10 | -11.626 | 1214949 | 100101000100111100101
1751 | Basic310_7_B10330001_MSE.dat | 7 | -7.911 | 1081825 | 100001000000111100001
1752 | Basic310_7_B10340001_MSE.dat | 9 | -10.554 | 1085925 | 100001001000111100101
1753 | Basic310_7_B10350001_MSE.dat | 9 | -10.435 | 1085925 | 100001001000111100101
1754 | Basic310_7_B10360001_MSE.dat | 8 | -9.270 | 1085861 | 100001001000110100101
1755 | Basic310_7_B10370001_MSE.dat | 8 | -9.619 | 1184165 | 100100001000110100101
1756 | Basic310_7_B10380001_MSE.dat | 10 | -11.339 | 1741221 | 110101001000110100101
1757 | Basic310_7_B10390001_MSE.dat | 10 | -11.325 | 1708517 | 110100001000111100101
1758 | Basic310_7_B10400001_MSE.dat | 8 | -9.372 | 1577381 | 110000001000110100101
1759 | Basic310_7_B10410001_MSE.dat | 8 | -8.645 | 1708197 | 110100001000010100101
1760 | Basic310_7_B10420001_MSE.dat | 9 | -9.645 | 1970341 | 111100001000010100101
1761 | Basic310_7_B10430001_MSE.dat | 10 | -10.385 | 1970405 | 111100001000011100101
1762 | Basic310_7_B10440001_MSE.dat | 8 | -8.877 | 1970337 | 111100001000010100001
1763 | Basic310_7_B10450001_MSE.dat | 8 | -8.572 | 1970337 | 111100001000010100001
1764 | Basic310_7_B10460001_MSE.dat | 8 | -8.486 | 1970337 | 111100001000010100001
1765 | Basic310_7_B10470001_MSE.dat | 8 | -8.462 | 1970337 | 111100001000010100001
1766 | Basic310_7_B10480001_MSE.dat | 8 | -8.417 | 1970337 | 111100001000010100001
1767 | Basic310_7_B10490001_MSE.dat | 9 | -9.535 | 1986721 | 111100101000010100001
1768 | Basic310_7_B10500001_MSE.dat | 8 | -8.632 | 1724577 | 110100101000010100001
1769 | Basic310_7_B10510001_MSE.dat | 9 | -9.620 | 1726625 | 110100101100010100001
1770 | Basic310_7_B10520001_MSE.dat | 9 | -9.568 | 1726625 | 110100101100010100001
1771 | Basic310_7_B10530001_MSE.dat | 8 | -8.333 | 1595553 | 110000101100010100001
1772 | Basic310_7_B10540001_MSE.dat | 7 | -7.352 | 1579169 | 110000001100010100001
1773 | Basic310_7_B10550001_MSE.dat | 5 | -5.297 | 1577089 | 110000001000010000001
1774 | Basic310_7_B10560001_MSE.dat | 6 | -6.228 | 1579137 | 110000001100010000001
1775 | Basic310_7_B10570001_MSE.dat | 7 | -6.989 | 1579153 | 110000001100010010001
1776 | Basic310_7_B10580001_MSE.dat | 7 | -6.870 | 1591441 | 110000100100010010001
1777 | Basic310_7_B10590001_MSE.dat | 4 | -4.019 | 524433 | 10000000000010010001
1778 | Basic310_7_B10600001_MSE.dat | 3 | -3.270 | 524417 | 10000000000010000001
1779 | Basic310_7_B10610001_MSE.dat | 3 | -3.189 | 524305 | 10000000000000010001
1780 | Basic310_7_B10620001_MSE.dat | 3 | -3.140 | 524305 | 10000000000000010001
1781 | Basic310_7_B10630001_MSE.dat | 3 | -3.083 | 524305 | 10000000000000010001
1782 | Basic310_7_B10640001_MSE.dat | 3 | -3.052 | 524305 | 10000000000000010001
1783 | Basic310_7_B10650001_MSE.dat | 4 | -3.924 | 540689 | 10000100000000010001
1784 | Basic310_7_B10660001_MSE.dat | 4 | -3.919 | 540689 | 10000100000000010001
1785 | Basic310_7_B10670001_MSE.dat | 4 | -3.863 | 540689 | 10000100000000010001
1786 | Basic310_7_B10680001_MSE.dat | 4 | -3.959 | 540689 | 10000100000000010001
1787 | Basic310_7_B10690001_MSE.dat | 4 | -3.863 | 540689 | 10000100000000010001
1788 | Basic310_7_B10700001_MSE.dat | 3 | -3.008 | 524305 | 10000000000000010001
1789 | Basic310_7_B10710001_MSE.dat | 4 | -3.971 | 540689 | 10000100000000010001
1790 | Basic310_7_B10720001_MSE.dat | 5 | -5.028 | 540817 | 10000100000010010001
1791 | Basic310_7_B10730001_MSE.dat | 4 | -3.944 | 540689 | 10000100000000010001
1792 | Basic310_7_B10740001_MSE.dat | 4 | -3.993 | 540689 | 10000100000000010001
1793 | Basic310_7_B10750001_MSE.dat | 4 | -4.066 | 540689 | 10000100000000010001
1794 | Basic310_7_B10760001_MSE.dat | 5 | -5.122 | 540817 | 10000100000010010001
1795 | Basic310_7_B10770001_MSE.dat | 4 | -3.760 | 540689 | 10000100000000010001
1796 | Basic310_7_B10780001_MSE.dat | 5 | -4.773 | 540817 | 10000100000010010001
1797 | Basic310_7_B10790001_MSE.dat | 2 | -1.791 | 16385 | 100000000000001
1798 | Basic310_7_B10800001_MSE.dat | 3 | -2.799 | 16513 | 100000010000001
1799 | Basic310_7_B10810001_MSE.dat | 3 | -2.876 | 524417 | 10000000000010000001
1800 | Basic310_7_B10820001_MSE.dat | 4 | -3.780 | 540801 | 10000100000010000001
1801 | Basic310_7_B10830001_MSE.dat | 2 | -1.796 | 524289 | 10000000000000000001
1802 | Basic310_7_B10840001_MSE.dat | 3 | -2.738 | 524417 | 10000000000010000001
1803 | Basic310_7_B10850001_MSE.dat | 3 | -2.798 | 524417 | 10000000000010000001
1804 | Basic310_7_B10860001_MSE.dat | 1 | -0.927 | 524288 | 10000000000000000000
1805 | Basic310_7_B10870001_MSE.dat | 3 | -2.737 | 524417 | 10000000000010000001
1806 | Basic310_7_B10880001_MSE.dat | 2 | -1.832 | 524416 | 10000000000010000000
1807 | Basic310_7_B10890001_MSE.dat | 2 | -1.787 | 2176 | 100010000000
1808 | Basic310_7_B10900001_MSE.dat | 0 | 0.000 | 0 | 0
1809 | Basic310_7_B10910001_MSE.dat | 0 | 0.000 | 0 | 0
1810 | Basic310_7_B10920001_MSE.dat | 0 | 0.000 | 0 | 0
1811 | Basic310_7_B10930001_MSE.dat | 1 | -0.954 | 524288 | 10000000000000000000
1812 | Basic310_7_B10940001_MSE.dat | 1 | -0.970 | 524288 | 10000000000000000000
1813 | Basic310_7_B10950001_MSE.dat | 3 | -2.690 | 2621448 | 1010000000000000001000
1814 | Basic310_7_B10960001_MSE.dat | 1 | -0.968 | 524288 | 10000000000000000000
1815 | Basic310_7_B10970001_MSE.dat | 2 | -1.777 | 524320 | 10000000000000100000
1816 | Basic310_7_B10980001_MSE.dat | 4 | -3.490 | 524344 | 10000000000000111000
1817 | Basic310_7_B10990001_MSE.dat | 4 | -3.535 | 526360 | 10000000100000011000
1818 | Basic310_7_B11000001_MSE.dat | 2 | -1.862 | 526336 | 10000000100000000000
1819 | Basic310_7_B99990001_MSE.dat | 2 | -1.862 | 526336 | 10000000100000000000
1820 | Basic310_8_B10010001_MSE.dat | 7 | -7.066 | 144484 | 100011010001100100
1821 | Basic310_8_B10020001_MSE.dat | 4 | -4.392 | 135204 | 100001000000100100
1822 | Basic310_8_B10030001_MSE.dat | 5 | -5.362 | 135268 | 100001000001100100
1823 | Basic310_8_B10040001_MSE.dat | 4 | -4.402 | 4196 | 1000001100100
1824 | Basic310_8_B10050001_MSE.dat | 3 | -3.491 | 4164 | 1000001000100
1825 | Basic310_8_B10060001_MSE.dat | 3 | -3.534 | 4356 | 1000100000100
1826 | Basic310_8_B10070001_MSE.dat | 1 | -1.231 | 4 | 100
1827 | Basic310_8_B10080001_MSE.dat | 5 | -5.680 | 4428 | 1000101001100
1828 | Basic310_8_B10090001_MSE.dat | 5 | -5.696 | 4428 | 1000101001100
1829 | Basic310_8_B10100001_MSE.dat | 5 | -5.405 | 4428 | 1000101001100
1830 | Basic310_8_B10110001_MSE.dat | 4 | -4.552 | 4420 | 1000101000100
1831 | Basic310_8_B10120001_MSE.dat | 5 | -5.879 | 12612 | 11000101000100
1832 | Basic310_8_B10130001_MSE.dat | 3 | -3.489 | 12292 | 11000000000100
1833 | Basic310_8_B10140001_MSE.dat | 4 | -4.424 | 143364 | 100011000000000100
1834 | Basic310_8_B10150001_MSE.dat | 4 | -4.156 | 139524 | 100010000100000100
1835 | Basic310_8_B10160001_MSE.dat | 3 | -2.998 | 139268 | 100010000000000100
1836 | Basic310_8_B10170001_MSE.dat | 3 | -2.806 | 139520 | 100010000100000000
1837 | Basic310_8_B10180001_MSE.dat | 3 | -2.885 | 172032 | 101010000000000000
1838 | Basic310_8_B10190001_MSE.dat | 4 | -3.687 | 172288 | 101010000100000000
1839 | Basic310_8_B10200001_MSE.dat | 0 | 0.000 | 0 | 0
1840 | Basic310_8_B10210001_MSE.dat | 2 | -1.715 | 8448 | 10000100000000
1841 | Basic310_8_B10220001_MSE.dat | 1 | -0.883 | 8192 | 10000000000000
1842 | Basic310_8_B10230001_MSE.dat | 1 | -0.912 | 32768 | 1000000000000000
1843 | Basic310_8_B10240001_MSE.dat | 2 | -1.780 | 33024 | 1000000100000000
1844 | Basic310_8_B10250001_MSE.dat | 1 | -0.872 | 256 | 100000000
1845 | Basic310_8_B10260001_MSE.dat | 1 | -0.903 | 256 | 100000000
1846 | Basic310_8_B10270001_MSE.dat | 3 | -3.049 | 196864 | 110000000100000000
1847 | Basic310_8_B10280001_MSE.dat | 5 | -5.124 | 1245441 | 100110000000100000001
1848 | Basic310_8_B10290001_MSE.dat | 4 | -4.048 | 1245185 | 100110000000000000001
1849 | Basic310_8_B10300001_MSE.dat | 5 | -5.315 | 1115393 | 100010000010100000001
1850 | Basic310_8_B10310001_MSE.dat | 6 | -6.276 | 1246465 | 100110000010100000001
1851 | Basic310_8_B10320001_MSE.dat | 4 | -4.281 | 1115392 | 100010000010100000000
1852 | Basic310_8_B10330001_MSE.dat | 2 | -2.382 | 1048832 | 100000000000100000000
1853 | Basic310_8_B10340001_MSE.dat | 2 | -2.419 | 1048832 | 100000000000100000000
1854 | Basic310_8_B10350001_MSE.dat | 4 | -4.405 | 1704192 | 110100000000100000000
1855 | Basic310_8_B10360001_MSE.dat | 4 | -4.559 | 1704192 | 110100000000100000000
1856 | Basic310_8_B10370001_MSE.dat | 5 | -5.403 | 1769728 | 110110000000100000000
1857 | Basic310_8_B10380001_MSE.dat | 3 | -3.350 | 1573120 | 110000000000100000000
1858 | Basic310_8_B10390001_MSE.dat | 3 | -3.306 | 1573120 | 110000000000100000000
1859 | Basic310_8_B10400001_MSE.dat | 2 | -2.503 | 1048832 | 100000000000100000000
1860 | Basic310_8_B10410001_MSE.dat | 3 | -3.397 | 1114368 | 100010000000100000000
1861 | Basic310_8_B10420001_MSE.dat | 4 | -4.427 | 1245440 | 100110000000100000000
1862 | Basic310_8_B10430001_MSE.dat | 3 | -3.197 | 1179904 | 100100000000100000000
1863 | Basic310_8_B10440001_MSE.dat | 3 | -3.161 | 1179904 | 100100000000100000000
1864 | Basic310_8_B10450001_MSE.dat | 3 | -3.233 | 1245184 | 100110000000000000000
1865 | Basic310_8_B10460001_MSE.dat | 5 | -5.047 | 1245568 | 100110000000110000000
1866 | Basic310_8_B10470001_MSE.dat | 4 | -4.074 | 1245312 | 100110000000010000000
1867 | Basic310_8_B10480001_MSE.dat | 4 | -4.146 | 1114496 | 100010000000110000000
1868 | Basic310_8_B10490001_MSE.dat | 3 | -3.415 | 1114240 | 100010000000010000000
1869 | Basic310_8_B10500001_MSE.dat | 3 | -3.444 | 1245184 | 100110000000000000000
1870 | Basic310_8_B10510001_MSE.dat | 1 | -1.249 | 1048576 | 100000000000000000000
1871 | Basic310_8_B10520001_MSE.dat | 2 | -2.195 | 1114112 | 100010000000000000000
1872 | Basic310_8_B10530001_MSE.dat | 2 | -2.148 | 1114112 | 100010000000000000000
1873 | Basic310_8_B10540001_MSE.dat | 2 | -2.054 | 1114112 | 100010000000000000000
1874 | Basic310_8_B10550001_MSE.dat | 2 | -2.035 | 1114112 | 100010000000000000000
1875 | Basic310_8_B10560001_MSE.dat | 3 | -2.900 | 1130496 | 100010100000000000000
1876 | Basic310_8_B10570001_MSE.dat | 2 | -1.896 | 1064960 | 100000100000000000000
1877 | Basic310_8_B10580001_MSE.dat | 0 | 0.000 | 0 | 0
1878 | Basic310_8_B10590001_MSE.dat | 2 | -1.895 | 1056768 | 100000010000000000000
1879 | Basic310_8_B10600001_MSE.dat | 2 | -1.798 | 1056768 | 100000010000000000000
1880 | Basic310_8_B10610001_MSE.dat | 2 | -1.801 | 1056768 | 100000010000000000000
1881 | Basic310_8_B10620001_MSE.dat | 1 | -0.878 | 8192 | 10000000000000
1882 | Basic310_8_B10630001_MSE.dat | 1 | -0.867 | 8192 | 10000000000000
1883 | Basic310_8_B10640001_MSE.dat | 0 | 0.000 | 0 | 0
1884 | Basic310_8_B10650001_MSE.dat | 1 | -0.907 | 16 | 10000
1885 | Basic310_8_B10660001_MSE.dat | 1 | -0.920 | 16 | 10000
1886 | Basic310_8_B10670001_MSE.dat | 1 | -0.899 | 16 | 10000
1887 | Basic310_8_B10680001_MSE.dat | 1 | -0.858 | 16 | 10000
1888 | Basic310_8_B10690001_MSE.dat | 1 | -0.883 | 16 | 10000
1889 | Basic310_8_B10700001_MSE.dat | 1 | -0.860 | 16 | 10000
1890 | Basic310_8_B10710001_MSE.dat | 0 | 0.000 | 0 | 0
1891 | Basic310_8_B10720001_MSE.dat | 0 | 0.000 | 0 | 0
1892 | Basic310_8_B10730001_MSE.dat | 0 | 0.000 | 0 | 0
1893 | Basic310_8_B10740001_MSE.dat | 0 | 0.000 | 0 | 0
1894 | Basic310_8_B10750001_MSE.dat | 1 | -0.888 | 16 | 10000
1895 | Basic310_8_B10760001_MSE.dat | 1 | -0.925 | 16 | 10000
1896 | Basic310_8_B10770001_MSE.dat | 1 | -0.969 | 16 | 10000
1897 | Basic310_8_B10780001_MSE.dat | 1 | -0.941 | 16 | 10000
1898 | Basic310_8_B10790001_MSE.dat | 1 | -0.900 | 16 | 10000
1899 | Basic310_8_B10800001_MSE.dat | 1 | -0.889 | 16 | 10000
1900 | Basic310_8_B10810001_MSE.dat | 0 | 0.000 | 0 | 0
1901 | Basic310_8_B10820001_MSE.dat | 0 | 0.000 | 0 | 0
1902 | Basic310_8_B10830001_MSE.dat | 0 | 0.000 | 0 | 0
1903 | Basic310_8_B10840001_MSE.dat | 0 | 0.000 | 0 | 0
1904 | Basic310_8_B10850001_MSE.dat | 2 | -1.719 | 272 | 100010000
1905 | Basic310_8_B10860001_MSE.dat | 0 | 0.000 | 0 | 0
1906 | Basic310_8_B10870001_MSE.dat | 2 | -1.915 | 260 | 100000100
1907 | Basic310_8_B10880001_MSE.dat | 1 | -1.005 | 4 | 100
1908 | Basic310_8_B10890001_MSE.dat | 1 | -1.016 | 4 | 100
1909 | Basic310_8_B10900001_MSE.dat | 1 | -0.995 | 4 | 100
1910 | Basic310_8_B10910001_MSE.dat | 2 | -1.783 | 20 | 10100
1911 | Basic310_8_B10920001_MSE.dat | 2 | -1.771 | 20 | 10100
1912 | Basic310_8_B10930001_MSE.dat | 1 | -0.850 | 16 | 10000
1913 | Basic310_8_B10940001_MSE.dat | 1 | -0.954 | 16 | 10000
1914 | Basic310_8_B10950001_MSE.dat | 1 | -0.958 | 16 | 10000
1915 | Basic310_8_B10960001_MSE.dat | 1 | -1.041 | 16 | 10000
1916 | Basic310_8_B10970001_MSE.dat | 1 | -1.071 | 16 | 10000
1917 | Basic310_8_B10980001_MSE.dat | 1 | -1.079 | 16 | 10000
1918 | Basic310_8_B10990001_MSE.dat | 0 | 0.000 | 0 | 0
1919 | Basic310_8_B11000001_MSE.dat | 0 | 0.000 | 0 | 0
1920 | Basic310_8_B99990001_MSE.dat | 0 | 0.000 | 0 | 0
1921 | Basic310_9_B10010001_MSE.dat | 3 | -3.505 | 3670016 | 1110000000000000000000
1922 | Basic310_9_B10020001_MSE.dat | 4 | -4.932 | 3670272 | 1110000000000100000000
1923 | Basic310_9_B10030001_MSE.dat | 3 | -3.227 | 3670016 | 1110000000000000000000
1924 | Basic310_9_B10040001_MSE.dat | 3 | -3.295 | 3670016 | 1110000000000000000000
1925 | Basic310_9_B10050001_MSE.dat | 4 | -4.338 | 3801088 | 1110100000000000000000
1926 | Basic310_9_B10060001_MSE.dat | 5 | -5.311 | 3671048 | 1110000000010000001000
1927 | Basic310_9_B10070001_MSE.dat | 6 | -6.965 | 3673096 | 1110000000110000001000
1928 | Basic310_9_B10080001_MSE.dat | 4 | -5.027 | 3672064 | 1110000000100000000000
1929 | Basic310_9_B10090001_MSE.dat | 5 | -6.084 | 3672192 | 1110000000100010000000
1930 | Basic310_9_B10100001_MSE.dat | 6 | -7.219 | 3803392 | 1110100000100100000000
1931 | Basic310_9_B10110001_MSE.dat | 6 | -7.374 | 3803392 | 1110100000100100000000
1932 | Basic310_9_B10120001_MSE.dat | 5 | -6.661 | 3279104 | 1100100000100100000000
1933 | Basic310_9_B10130001_MSE.dat | 5 | -6.676 | 3279104 | 1100100000100100000000
1934 | Basic310_9_B10140001_MSE.dat | 5 | -6.386 | 3279104 | 1100100000100100000000
1935 | Basic310_9_B10150001_MSE.dat | 5 | -6.723 | 3279104 | 1100100000100100000000
1936 | Basic310_9_B10160001_MSE.dat | 5 | -6.304 | 3801344 | 1110100000000100000000
1937 | Basic310_9_B10170001_MSE.dat | 6 | -7.331 | 3293441 | 1100100100000100000001
1938 | Basic310_9_B10180001_MSE.dat | 7 | -8.142 | 3817729 | 1110100100000100000001
1939 | Basic310_9_B10190001_MSE.dat | 6 | -6.990 | 2248961 | 1000100101000100000001
1940 | Basic310_9_B10200001_MSE.dat | 5 | -6.057 | 3277057 | 1100100000000100000001
1941 | Basic310_9_B10210001_MSE.dat | 4 | -5.093 | 2228481 | 1000100000000100000001
1942 | Basic310_9_B10220001_MSE.dat | 6 | -6.974 | 3801345 | 1110100000000100000001
1943 | Basic310_9_B10230001_MSE.dat | 6 | -6.943 | 3801345 | 1110100000000100000001
1944 | Basic310_9_B10240001_MSE.dat | 9 | -9.828 | 3724545 | 1110001101010100000001
1945 | Basic310_9_B10250001_MSE.dat | 8 | -8.785 | 3720449 | 1110001100010100000001
1946 | Basic310_9_B10260001_MSE.dat | 6 | -6.497 | 3719424 | 1110001100000100000000
1947 | Basic310_9_B10270001_MSE.dat | 6 | -6.357 | 2801920 | 1010101100000100000000
1948 | Basic310_9_B10280001_MSE.dat | 6 | -6.155 | 2278144 | 1000101100001100000000
1949 | Basic310_9_B10290001_MSE.dat | 6 | -6.356 | 1229568 | 100101100001100000000
1950 | Basic310_9_B10300001_MSE.dat | 7 | -7.079 | 3326720 | 1100101100001100000000
1951 | Basic310_9_B10310001_MSE.dat | 7 | -7.246 | 3326720 | 1100101100001100000000
1952 | Basic310_9_B10320001_MSE.dat | 9 | -9.294 | 3300097 | 1100100101101100000001
1953 | Basic310_9_B10330001_MSE.dat | 7 | -7.308 | 1071873 | 100000101101100000001
1954 | Basic310_9_B10340001_MSE.dat | 6 | -5.937 | 1069825 | 100000101001100000001
1955 | Basic310_9_B10350001_MSE.dat | 6 | -5.934 | 1069825 | 100000101001100000001
1956 | Basic310_9_B10360001_MSE.dat | 4 | -4.260 | 20609 | 101000010000001
1957 | Basic310_9_B10370001_MSE.dat | 4 | -3.918 | 544896 | 10000101000010000000
1958 | Basic310_9_B10380001_MSE.dat | 3 | -2.904 | 20608 | 101000010000000
