FILE sum.
Basic310_8_B10990001_MSE.dat 0
Basic310_8_B11000001_MSE.dat 0
Basic310_8_B99990001_MSE.dat 0
Basic310_9_B10010001_MSE.dat 3670016
Basic310_9_B10020001_MSE.dat 3670272
Basic310_9_B10030001_MSE.dat 3670016
Basic310_9_B10040001_MSE.dat 3670016
Basic310_9_B10050001_MSE.dat 3801088
Basic310_9_B10060001_MSE.dat 3671048
Basic310_9_B10070001_MSE.dat 3673096
Basic310_9_B10080001_MSE.dat 3672064
Basic310_9_B10090001_MSE.dat 3672192
Basic310_9_B10100001_MSE.dat 3803392
Basic310_9_B10110001_MSE.dat 3803392
Basic310_9_B10120001_MSE.dat 3279104
Basic310_9_B10130001_MSE.dat 3279104
Basic310_9_B10140001_MSE.dat 3279104
Basic310_9_B10150001_MSE.dat 3279104
Basic310_9_B10160001_MSE.dat 3801344
Basic310_9_B10170001_MSE.dat 3293441
Basic310_9_B10180001_MSE.dat 3817729
Basic310_9_B10190001_MSE.dat 2248961
Basic310_9_B10200001_MSE.dat 3277057
Basic310_9_B10210001_MSE.dat 2228481
Basic310_9_B10220001_MSE.dat 3801345
Basic310_9_B10230001_MSE.dat 3801345
Basic310_9_B10240001_MSE.dat 3724545
Basic310_9_B10250001_MSE.dat 3720449
Basic310_9_B10260001_MSE.dat 3719424
Basic310_9_B10270001_MSE.dat 2801920
Basic310_9_B10280001_MSE.dat 2278144
Basic310_9_B10290001_MSE.dat 1229568
Basic310_9_B10300001_MSE.dat 3326720
Basic310_9_B10310001_MSE.dat 3326720
Basic310_9_B10320001_MSE.dat 3300097
Basic310_9_B10330001_MSE.dat 1071873
Basic310_9_B10340001_MSE.dat 1069825
Basic310_9_B10350001_MSE.dat 1069825
Basic310_9_B10360001_MSE.dat 20609
Basic310_9_B10370001_MSE.dat 544896
Basic310_9_B10380001_MSE.dat 20608
Basic310_9_B10390001_MSE.dat 20480
Basic310_9_B10400001_MSE.dat 4096
Basic310_9_B10410001_MSE.dat 4096
Basic310_9_B10420001_MSE.dat 1052672
Basic310_9_B10430001_MSE.dat 1048576
Basic310_9_B10440001_MSE.dat 1052672
Basic310_9_B10450001_MSE.dat 1052672
Basic310_9_B10460001_MSE.dat 1052672
Basic310_9_B10470001_MSE.dat 1052672
Basic310_9_B10480001_MSE.dat 1052672
Basic310_9_B10490001_MSE.dat 1048576
Basic310_9_B10500001_MSE.dat 1050624
Basic310_9_B10510001_MSE.dat 1048576
Basic310_9_B10520001_MSE.dat 1048576
Basic310_9_B10530001_MSE.dat 0
Basic310_9_B10540001_MSE.dat 1048576
Basic310_9_B10550001_MSE.dat 1048576
Basic310_9_B10560001_MSE.dat 0
Basic310_9_B10570001_MSE.dat 135168
Basic310_9_B10580001_MSE.dat 135168
Basic310_9_B10590001_MSE.dat 2097152
Basic310_9_B10600001_MSE.dat 2099201
Basic310_9_B10610001_MSE.dat 2099201
Basic310_9_B10620001_MSE.dat 2228224
Basic310_9_B10630001_MSE.dat 2752768
Basic310_9_B10640001_MSE.dat 2752513
Basic310_9_B10650001_MSE.dat 2752512
Basic310_9_B10660001_MSE.dat 2621440
Basic310_9_B10670001_MSE.dat 2621440
Basic310_9_B10680001_MSE.dat 2637824
Basic310_9_B10690001_MSE.dat 2637824
Basic310_9_B10700001_MSE.dat 2097152
Basic310_9_B10710001_MSE.dat 2097153
Basic310_9_B10720001_MSE.dat 2097153
Basic310_9_B10730001_MSE.dat 2097161
Basic310_9_B10740001_MSE.dat 2097161
Basic310_9_B10750001_MSE.dat 2097161
Basic310_9_B10760001_MSE.dat 2097153
Basic310_9_B10770001_MSE.dat 2097152
Basic310_9_B10780001_MSE.dat 1
Basic310_9_B10790001_MSE.dat 2121
Basic310_9_B10800001_MSE.dat 2099720
Basic310_9_B10810001_MSE.dat 2099720
Basic310_9_B10820001_MSE.dat 2099272
Basic310_9_B10830001_MSE.dat 2099272
Basic310_9_B10840001_MSE.dat 2099400
Basic310_9_B10850001_MSE.dat 2099392
Basic310_9_B10860001_MSE.dat 2099392
Basic310_9_B10870001_MSE.dat 3279048
Basic310_9_B10880001_MSE.dat 3147976
Basic310_9_B10890001_MSE.dat 1050816
Basic310_9_B10900001_MSE.dat 1050816
Basic310_9_B10910001_MSE.dat 1048768
Basic310_9_B10920001_MSE.dat 1048768
Basic310_9_B10930001_MSE.dat 1114560
Basic310_9_B10940001_MSE.dat 1051072
Basic310_9_B10950001_MSE.dat 192
Basic310_9_B10960001_MSE.dat 1114304
Basic310_9_B10970001_MSE.dat 1048704
Basic310_9_B10980001_MSE.dat 1048704
Basic310_9_B10990001_MSE.dat 1152
Basic310_9_B11000001_MSE.dat 2176
Basic310_9_B99990001_MSE.dat 2176
Basic320_0_B10010001_MSE.dat 144676
Basic320_0_B10020001_MSE.dat 143652
Basic320_0_B10030001_MSE.dat 143716
Basic320_0_B10040001_MSE.dat 143716
Basic320_0_B10050001_MSE.dat 12580
Basic320_0_B10060001_MSE.dat 176420
Basic320_0_B10070001_MSE.dat 131364
Basic320_0_B10080001_MSE.dat 292
Basic320_0_B10090001_MSE.dat 1316
Basic320_0_B10100001_MSE.dat 5476
Basic320_0_B10110001_MSE.dat 1601828
Basic320_0_B10120001_MSE.dat 1077604
Basic320_0_B10130001_MSE.dat 1065316
Basic320_0_B10140001_MSE.dat 1048932
Basic320_0_B10150001_MSE.dat 1048932
Basic320_0_B10160001_MSE.dat 1573220
Basic320_0_B10170001_MSE.dat 1720676
Basic320_0_B10180001_MSE.dat 655460
Basic320_0_B10190001_MSE.dat 1057124
Basic320_0_B10200001_MSE.dat 8548
Basic320_0_B10210001_MSE.dat 8292
Basic320_0_B10220001_MSE.dat 8292
Basic320_0_B10230001_MSE.dat 8292
Basic320_0_B10240001_MSE.dat 8292
Basic320_0_B10250001_MSE.dat 8292
Basic320_0_B10260001_MSE.dat 8292
Basic320_0_B10270001_MSE.dat 8300
Basic320_0_B10280001_MSE.dat 8229
Basic320_0_B10290001_MSE.dat 8237
Basic320_0_B10300001_MSE.dat 8741
Basic320_0_B10310001_MSE.dat 8877
Basic320_0_B10320001_MSE.dat 685
Basic320_0_B10330001_MSE.dat 685
Basic320_0_B10340001_MSE.dat 8229
Basic320_0_B10350001_MSE.dat 139308
Basic320_0_B10360001_MSE.dat 131116
Basic320_0_B10370001_MSE.dat 139300
Basic320_0_B10380001_MSE.dat 131108
Basic320_0_B10390001_MSE.dat 131108
Basic320_0_B10400001_MSE.dat 139300
Basic320_0_B10410001_MSE.dat 131116
Basic320_0_B10420001_MSE.dat 131108
Basic320_0_B10430001_MSE.dat 1179684
Basic320_0_B10440001_MSE.dat 1179684
Basic320_0_B10450001_MSE.dat 139620
Basic320_0_B10460001_MSE.dat 139636
Basic320_0_B10470001_MSE.dat 1712500
Basic320_0_B10480001_MSE.dat 1712468
Basic320_0_B10490001_MSE.dat 663636
Basic320_0_B10500001_MSE.dat 1056836
Basic320_0_B10510001_MSE.dat 1048656
Basic320_0_B10520001_MSE.dat 80
Basic320_0_B10530001_MSE.dat 0
Basic320_0_B10540001_MSE.dat 8
Basic320_0_B10550001_MSE.dat 72
Basic320_0_B10560001_MSE.dat 64
Basic320_0_B10570001_MSE.dat 1048576
Basic320_0_B10580001_MSE.dat 512
Basic320_0_B10590001_MSE.dat 1049088
Basic320_0_B10600001_MSE.dat 512
Basic320_0_B10610001_MSE.dat 1081856
Basic320_0_B10620001_MSE.dat 512
Basic320_0_B10630001_MSE.dat 528
Basic320_0_B10640001_MSE.dat 70224
Basic320_0_B10650001_MSE.dat 4624
Basic320_0_B10660001_MSE.dat 528
Basic320_0_B10670001_MSE.dat 528
Basic320_0_B10680001_MSE.dat 66064
Basic320_0_B10690001_MSE.dat 512
Basic320_0_B10700001_MSE.dat 512
Basic320_0_B10710001_MSE.dat 66048
Basic320_0_B10720001_MSE.dat 512
Basic320_0_B10730001_MSE.dat 528
Basic320_0_B10740001_MSE.dat 66064
Basic320_0_B10750001_MSE.dat 66064
Basic320_0_B10760001_MSE.dat 1049104
Basic320_0_B10770001_MSE.dat 1049104
Basic320_0_B10780001_MSE.dat 1049088
Basic320_0_B10790001_MSE.dat 66048
Basic320_0_B10800001_MSE.dat 1114624
Basic320_0_B10810001_MSE.dat 1114624
Basic320_0_B10820001_MSE.dat 1114624
Basic320_0_B10830001_MSE.dat 1114624
Basic320_0_B10840001_MSE.dat 1118720
Basic320_0_B10850001_MSE.dat 1118720
Basic320_0_B10860001_MSE.dat 1114624
Basic320_0_B10870001_MSE.dat 1114624
Basic320_0_B10880001_MSE.dat 1114624
Basic320_0_B10890001_MSE.dat 1115648
Basic320_0_B10900001_MSE.dat 1114624
Basic320_0_B10910001_MSE.dat 1114624
Basic320_0_B10920001_MSE.dat 1114624
Basic320_0_B10930001_MSE.dat 1114624
Basic320_0_B10940001_MSE.dat 1114624
Basic320_0_B10950001_MSE.dat 1114632
Basic320_0_B10960001_MSE.dat 1114888
Basic320_0_B10970001_MSE.dat 1114880
Basic320_0_B10980001_MSE.dat 1114880
Basic320_0_B10990001_MSE.dat 1114880
Basic320_0_B11000001_MSE.dat 1114880
Basic320_0_B99990001_MSE.dat 1114880
Basic320_1_B10010001_MSE.dat 2623488
Basic320_1_B10020001_MSE.dat 2623744
Basic320_1_B10030001_MSE.dat 2621440
Basic320_1_B10040001_MSE.dat 2621440
Basic320_1_B10050001_MSE.dat 2623744
Basic320_1_B10060001_MSE.dat 2099200
Basic320_1_B10070001_MSE.dat 2099265
Basic320_1_B10080001_MSE.dat 2097409
Basic320_1_B10090001_MSE.dat 2097153
Basic320_1_B10100001_MSE.dat 2101249
Basic320_1_B10110001_MSE.dat 2101257
Basic320_1_B10120001_MSE.dat 2101257
Basic320_1_B10130001_MSE.dat 2101257
Basic320_1_B10140001_MSE.dat 2626057
Basic320_1_B10150001_MSE.dat 2101769
Basic320_1_B10160001_MSE.dat 2101257
Basic320_1_B10170001_MSE.dat 2101257
Basic320_1_B10180001_MSE.dat 2097161
Basic320_1_B10190001_MSE.dat 2097673
Basic320_1_B10200001_MSE.dat 2097673
Basic320_1_B10210001_MSE.dat 2101769
Basic320_1_B10220001_MSE.dat 2101769
Basic320_1_B10230001_MSE.dat 2097673
Basic320_1_B10240001_MSE.dat 2101249
Basic320_1_B10250001_MSE.dat 2097153
Basic320_1_B10260001_MSE.dat 2101257
Basic320_1_B10270001_MSE.dat 2097153
Basic320_1_B10280001_MSE.dat 2101249
Basic320_1_B10290001_MSE.dat 2097161
Basic320_1_B10300001_MSE.dat 9
Basic320_1_B10310001_MSE.dat 9
Basic320_1_B10320001_MSE.dat 4105
Basic320_1_B10330001_MSE.dat 4105
Basic320_1_B10340001_MSE.dat 2097161
Basic320_1_B10350001_MSE.dat 2097161
Basic320_1_B10360001_MSE.dat 2097673
Basic320_1_B10370001_MSE.dat 2097672
Basic320_1_B10380001_MSE.dat 2097673
Basic320_1_B10390001_MSE.dat 2097160
Basic320_1_B10400001_MSE.dat 2621448
Basic320_1_B10410001_MSE.dat 2621448
Basic320_1_B10420001_MSE.dat 2622088
Basic320_1_B10430001_MSE.dat 2622088
Basic320_1_B10440001_MSE.dat 524808
Basic320_1_B10450001_MSE.dat 524808
Basic320_1_B10460001_MSE.dat 524808
Basic320_1_B10470001_MSE.dat 2621960
Basic320_1_B10480001_MSE.dat 2621960
Basic320_1_B10490001_MSE.dat 2621960
Basic320_1_B10500001_MSE.dat 6291976
Basic320_1_B10510001_MSE.dat 6291968
Basic320_1_B10520001_MSE.dat 6291972
Basic320_1_B10530001_MSE.dat 6291972
Basic320_1_B10540001_MSE.dat 6291972
Basic320_1_B10550001_MSE.dat 6291972
Basic320_1_B10560001_MSE.dat 2097668
Basic320_1_B10570001_MSE.dat 2105856
Basic320_1_B10580001_MSE.dat 2097666
Basic320_1_B10590001_MSE.dat 2621954
Basic320_1_B10600001_MSE.dat 2630148
Basic320_1_B10610001_MSE.dat 2630150
Basic320_1_B10620001_MSE.dat 2630166
Basic320_1_B10630001_MSE.dat 2621974
Basic320_1_B10640001_MSE.dat 2621974
Basic320_1_B10650001_MSE.dat 2638358
Basic320_1_B10660001_MSE.dat 2621970
Basic320_1_B10670001_MSE.dat 2621954
Basic320_1_B10680001_MSE.dat 2621958
Basic320_1_B10690001_MSE.dat 2097670
Basic320_1_B10700001_MSE.dat 6816262
Basic320_1_B10710001_MSE.dat 2097670
Basic320_1_B10720001_MSE.dat 2097666
Basic320_1_B10730001_MSE.dat 6291458
Basic320_1_B10740001_MSE.dat 6291456
Basic320_1_B10750001_MSE.dat 2621440
Basic320_1_B10760001_MSE.dat 2621441
Basic320_1_B10770001_MSE.dat 2359297
Basic320_1_B10780001_MSE.dat 2621441
Basic320_1_B10790001_MSE.dat 2621441
Basic320_1_B10800001_MSE.dat 2097153
Basic320_1_B10810001_MSE.dat 2097153
Basic320_1_B10820001_MSE.dat 2097153
Basic320_1_B10830001_MSE.dat 2097153
Basic320_1_B10840001_MSE.dat 2097153
Basic320_1_B10850001_MSE.dat 524297
Basic320_1_B10860001_MSE.dat 528393
Basic320_1_B10870001_MSE.dat 524289
Basic320_1_B10880001_MSE.dat 1839241
Basic320_1_B10890001_MSE.dat 1839113
Basic320_1_B10900001_MSE.dat 1839113
Basic320_1_B10910001_MSE.dat 786441
Basic320_1_B10920001_MSE.dat 786441
Basic320_1_B10930001_MSE.dat 786561
Basic320_1_B10940001_MSE.dat 786441
Basic320_1_B10950001_MSE.dat 786440
Basic320_1_B10960001_MSE.dat 786432
Basic320_1_B10970001_MSE.dat 786440
Basic320_1_B10980001_MSE.dat 786440
Basic320_1_B10990001_MSE.dat 524296
Basic320_1_B11000001_MSE.dat 786432
Basic320_1_B99990001_MSE.dat 786432
Basic320_2_B10010001_MSE.dat 2623488
Basic320_2_B10020001_MSE.dat 2099204
Basic320_2_B10030001_MSE.dat 2097152
Basic320_2_B10040001_MSE.dat 2097156
Basic320_2_B10050001_MSE.dat 2097160
Basic320_2_B10060001_MSE.dat 2101256
Basic320_2_B10070001_MSE.dat 2101256
Basic320_2_B10080001_MSE.dat 2097160
Basic320_2_B10090001_MSE.dat 2097160
Basic320_2_B10100001_MSE.dat 2099208
Basic320_2_B10110001_MSE.dat 2099209
Basic320_2_B10120001_MSE.dat 2099209
Basic320_2_B10130001_MSE.dat 2097161
Basic320_2_B10140001_MSE.dat 2097161
Basic320_2_B10150001_MSE.dat 2097161
Basic320_2_B10160001_MSE.dat 521
Basic320_2_B10170001_MSE.dat 521
Basic320_2_B10180001_MSE.dat 521
Basic320_2_B10190001_MSE.dat 521
Basic320_2_B10200001_MSE.dat 73
Basic320_2_B10210001_MSE.dat 131145
Basic320_2_B10220001_MSE.dat 131145
Basic320_2_B10230001_MSE.dat 131145
Basic320_2_B10240001_MSE.dat 131145
Basic320_2_B10250001_MSE.dat 131144
Basic320_2_B10260001_MSE.dat 131145
Basic320_2_B10270001_MSE.dat 64
Basic320_2_B10280001_MSE.dat 64
Basic320_2_B10290001_MSE.dat 64
Basic320_2_B10300001_MSE.dat 64
Basic320_2_B10310001_MSE.dat 64
Basic320_2_B10320001_MSE.dat 0
Basic320_2_B10330001_MSE.dat 0
Basic320_2_B10340001_MSE.dat 512
Basic320_2_B10350001_MSE.dat 512
Basic320_2_B10360001_MSE.dat 512
Basic320_2_B10370001_MSE.dat 0
Basic320_2_B10380001_MSE.dat 4104
Basic320_2_B10390001_MSE.dat 4608
Basic320_2_B10400001_MSE.dat 6144
Basic320_2_B10410001_MSE.dat 2048
Basic320_2_B10420001_MSE.dat 2097152
Basic320_2_B10430001_MSE.dat 0
Basic320_2_B10440001_MSE.dat 0
Basic320_2_B10450001_MSE.dat 65600
Basic320_2_B10460001_MSE.dat 65600
Basic320_2_B10470001_MSE.dat 65536
Basic320_2_B10480001_MSE.dat 4160
Basic320_2_B10490001_MSE.dat 4096
Basic320_2_B10500001_MSE.dat 8
Basic320_2_B10510001_MSE.dat 13
Basic320_2_B10520001_MSE.dat 4109
Basic320_2_B10530001_MSE.dat 4109
Basic320_2_B10540001_MSE.dat 4109
Basic320_2_B10550001_MSE.dat 4109
Basic320_2_B10560001_MSE.dat 4109
Basic320_2_B10570001_MSE.dat 4109
Basic320_2_B10580001_MSE.dat 4109
Basic320_2_B10590001_MSE.dat 4109
Basic320_2_B10600001_MSE.dat 65549
Basic320_2_B10610001_MSE.dat 32781
Basic320_2_B10620001_MSE.dat 8201
Basic320_2_B10630001_MSE.dat 8237
Basic320_2_B10640001_MSE.dat 65549
Basic320_2_B10650001_MSE.dat 73741
Basic320_2_B10660001_MSE.dat 65549
Basic320_2_B10670001_MSE.dat 65549
Basic320_2_B10680001_MSE.dat 65545
Basic320_2_B10690001_MSE.dat 65545
Basic320_2_B10700001_MSE.dat 99337
Basic320_2_B10710001_MSE.dat 98313
Basic320_2_B10720001_MSE.dat 98313
Basic320_2_B10730001_MSE.dat 98313
Basic320_2_B10740001_MSE.dat 98313
Basic320_2_B10750001_MSE.dat 98313
Basic320_2_B10760001_MSE.dat 98313
Basic320_2_B10770001_MSE.dat 98313
Basic320_2_B10780001_MSE.dat 100361
Basic320_2_B10790001_MSE.dat 98313
Basic320_2_B10800001_MSE.dat 98313
Basic320_2_B10810001_MSE.dat 65545
Basic320_2_B10820001_MSE.dat 65544
Basic320_2_B10830001_MSE.dat 65544
Basic320_2_B10840001_MSE.dat 66056
Basic320_2_B10850001_MSE.dat 66056
Basic320_2_B10860001_MSE.dat 66048
Basic320_2_B10870001_MSE.dat 66048
Basic320_2_B10880001_MSE.dat 65536
Basic320_2_B10890001_MSE.dat 65536
Basic320_2_B10900001_MSE.dat 65536
Basic320_2_B10910001_MSE.dat 102656
Basic320_2_B10920001_MSE.dat 102656
Basic320_2_B10930001_MSE.dat 2167040
Basic320_2_B10940001_MSE.dat 2167040
Basic320_2_B10950001_MSE.dat 2134016
Basic320_2_B10960001_MSE.dat 2134272
Basic320_2_B10970001_MSE.dat 2134018
Basic320_2_B10980001_MSE.dat 2134018
Basic320_2_B10990001_MSE.dat 2162946
Basic320_2_B11000001_MSE.dat 2166786
Basic320_2_B99990001_MSE.dat 2166786
Basic320_3_B10010001_MSE.dat 132388
Basic320_3_B10020001_MSE.dat 132388
Basic320_3_B10030001_MSE.dat 1179940
Basic320_3_B10040001_MSE.dat 132388
Basic320_3_B10050001_MSE.dat 132452
Basic320_3_B10060001_MSE.dat 132420
Basic320_3_B10070001_MSE.dat 132100
Basic320_3_B10080001_MSE.dat 132420
Basic320_3_B10090001_MSE.dat 132420
Basic320_3_B10100001_MSE.dat 132164
Basic320_3_B10110001_MSE.dat 132420
Basic320_3_B10120001_MSE.dat 132164
Basic320_3_B10130001_MSE.dat 132292
Basic320_3_B10140001_MSE.dat 132164
Basic320_3_B10150001_MSE.dat 1092
Basic320_3_B10160001_MSE.dat 131140
Basic320_3_B10170001_MSE.dat 68
Basic320_3_B10180001_MSE.dat 131140
Basic320_3_B10190001_MSE.dat 131140
Basic320_3_B10200001_MSE.dat 68
Basic320_3_B10210001_MSE.dat 1179908
Basic320_3_B10220001_MSE.dat 131532
Basic320_3_B10230001_MSE.dat 65612
Basic320_3_B10240001_MSE.dat 131396
Basic320_3_B10250001_MSE.dat 65604
Basic320_3_B10260001_MSE.dat 67652
Basic320_3_B10270001_MSE.dat 67588
Basic320_3_B10280001_MSE.dat 67588
Basic320_3_B10290001_MSE.dat 67584
Basic320_3_B10300001_MSE.dat 67588
Basic320_3_B10310001_MSE.dat 67588
Basic320_3_B10320001_MSE.dat 67588
Basic320_3_B10330001_MSE.dat 2052
Basic320_3_B10340001_MSE.dat 67588
Basic320_3_B10350001_MSE.dat 67620
Basic320_3_B10360001_MSE.dat 67620
Basic320_3_B10370001_MSE.dat 67620
Basic320_3_B10380001_MSE.dat 67620
Basic320_3_B10390001_MSE.dat 67620
Basic320_3_B10400001_MSE.dat 100388
Basic320_3_B10410001_MSE.dat 100708
Basic320_3_B10420001_MSE.dat 100388
Basic320_3_B10430001_MSE.dat 100452
Basic320_3_B10440001_MSE.dat 100388
Basic320_3_B10450001_MSE.dat 67620
Basic320_3_B10460001_MSE.dat 65572
Basic320_3_B10470001_MSE.dat 67620
Basic320_3_B10480001_MSE.dat 67620
Basic320_3_B10490001_MSE.dat 67620
Basic320_3_B10500001_MSE.dat 67588
Basic320_3_B10510001_MSE.dat 67588
Basic320_3_B10520001_MSE.dat 67588
Basic320_3_B10530001_MSE.dat 2084
Basic320_3_B10540001_MSE.dat 2052
Basic320_3_B10550001_MSE.dat 36
Basic320_3_B10560001_MSE.dat 2052
Basic320_3_B10570001_MSE.dat 2084
Basic320_3_B10580001_MSE.dat 4
Basic320_3_B10590001_MSE.dat 12
Basic320_3_B10600001_MSE.dat 2060
Basic320_3_B10610001_MSE.dat 4
Basic320_3_B10620001_MSE.dat 4
Basic320_3_B10630001_MSE.dat 524292
Basic320_3_B10640001_MSE.dat 524292
Basic320_3_B10650001_MSE.dat 589828
Basic320_3_B10660001_MSE.dat 589828
Basic320_3_B10670001_MSE.dat 65536
Basic320_3_B10680001_MSE.dat 4
Basic320_3_B10690001_MSE.dat 589828
Basic320_3_B10700001_MSE.dat 524292
Basic320_3_B10710001_MSE.dat 589824
Basic320_3_B10720001_MSE.dat 589828
Basic320_3_B10730001_MSE.dat 589824
Basic320_3_B10740001_MSE.dat 589828
Basic320_3_B10750001_MSE.dat 589828
Basic320_3_B10760001_MSE.dat 589836
Basic320_3_B10770001_MSE.dat 589836
Basic320_3_B10780001_MSE.dat 12
Basic320_3_B10790001_MSE.dat 12
Basic320_3_B10800001_MSE.dat 12
Basic320_3_B10810001_MSE.dat 12
Basic320_3_B10820001_MSE.dat 12
Basic320_3_B10830001_MSE.dat 65548
Basic320_3_B10840001_MSE.dat 12
Basic320_3_B10850001_MSE.dat 12
Basic320_3_B10860001_MSE.dat 12
Basic320_3_B10870001_MSE.dat 12
Basic320_3_B10880001_MSE.dat 4108
Basic320_3_B10890001_MSE.dat 528396
Basic320_3_B10900001_MSE.dat 528388
Basic320_3_B10910001_MSE.dat 4100
Basic320_3_B10920001_MSE.dat 4108
Basic320_3_B10930001_MSE.dat 528396
Basic320_3_B10940001_MSE.dat 528388
Basic320_3_B10950001_MSE.dat 528396
Basic320_3_B10960001_MSE.dat 4108
Basic320_3_B10970001_MSE.dat 4100
Basic320_3_B10980001_MSE.dat 4108
Basic320_3_B10990001_MSE.dat 12
Basic320_3_B11000001_MSE.dat 524300
Basic320_3_B99990001_MSE.dat 524300
Basic320_4_B10010001_MSE.dat 3735808
Basic320_4_B10020001_MSE.dat 2687232
Basic320_4_B10030001_MSE.dat 2687232
Basic320_4_B10040001_MSE.dat 2752768
Basic320_4_B10050001_MSE.dat 2167104
Basic320_4_B10060001_MSE.dat 2228352
Basic320_4_B10070001_MSE.dat 2228352
Basic320_4_B10080001_MSE.dat 131200
Basic320_4_B10090001_MSE.dat 131200
Basic320_4_B10100001_MSE.dat 131328
Basic320_4_B10110001_MSE.dat 135424
Basic320_4_B10120001_MSE.dat 135424
Basic320_4_B10130001_MSE.dat 2232576
Basic320_4_B10140001_MSE.dat 135424
Basic320_4_B10150001_MSE.dat 147712
Basic320_4_B10160001_MSE.dat 148736
Basic320_4_B10170001_MSE.dat 673024
Basic320_4_B10180001_MSE.dat 673024
Basic320_4_B10190001_MSE.dat 2639104
Basic320_4_B10200001_MSE.dat 2622720
Basic320_4_B10210001_MSE.dat 2098432
Basic320_4_B10220001_MSE.dat 2114816
Basic320_4_B10230001_MSE.dat 2639104
Basic320_4_B10240001_MSE.dat 2114816
Basic320_4_B10250001_MSE.dat 2639104
Basic320_4_B10260001_MSE.dat 2114816
Basic320_4_B10270001_MSE.dat 2114880
Basic320_4_B10280001_MSE.dat 17664
Basic320_4_B10290001_MSE.dat 17664
Basic320_4_B10300001_MSE.dat 16640
Basic320_4_B10310001_MSE.dat 16704
Basic320_4_B10320001_MSE.dat 147712
Basic320_4_B10330001_MSE.dat 147456
Basic320_4_B10340001_MSE.dat 131072
Basic320_4_B10350001_MSE.dat 128
Basic320_4_B10360001_MSE.dat 128
Basic320_4_B10370001_MSE.dat 128
Basic320_4_B10380001_MSE.dat 128
Basic320_4_B10390001_MSE.dat 128
Basic320_4_B10400001_MSE.dat 132
Basic320_4_B10410001_MSE.dat 128
Basic320_4_B10420001_MSE.dat 132
Basic320_4_B10430001_MSE.dat 132
Basic320_4_B10440001_MSE.dat 132
Basic320_4_B10450001_MSE.dat 16516
Basic320_4_B10460001_MSE.dat 16516
Basic320_4_B10470001_MSE.dat 16516
Basic320_4_B10480001_MSE.dat 16388
Basic320_4_B10490001_MSE.dat 16388
Basic320_4_B10500001_MSE.dat 16384
Basic320_4_B10510001_MSE.dat 541316
Basic320_4_B10520001_MSE.dat 540800
Basic320_4_B10530001_MSE.dat 540800
Basic320_4_B10540001_MSE.dat 541184
Basic320_4_B10550001_MSE.dat 16400
Basic320_4_B10560001_MSE.dat 49168
Basic320_4_B10570001_MSE.dat 16
Basic320_4_B10580001_MSE.dat 16
Basic320_4_B10590001_MSE.dat 80
Basic320_4_B10600001_MSE.dat 16384
Basic320_4_B10610001_MSE.dat 16464
Basic320_4_B10620001_MSE.dat 80
Basic320_4_B10630001_MSE.dat 80
Basic320_4_B10640001_MSE.dat 208
Basic320_4_B10650001_MSE.dat 208
Basic320_4_B10660001_MSE.dat 8336
Basic320_4_B10670001_MSE.dat 8208
Basic320_4_B10680001_MSE.dat 24592
Basic320_4_B10690001_MSE.dat 24592
Basic320_4_B10700001_MSE.dat 24592
Basic320_4_B10710001_MSE.dat 24592
Basic320_4_B10720001_MSE.dat 8208
Basic320_4_B10730001_MSE.dat 8208
Basic320_4_B10740001_MSE.dat 8208
Basic320_4_B10750001_MSE.dat 8208
Basic320_4_B10760001_MSE.dat 8208
Basic320_4_B10770001_MSE.dat 8208
Basic320_4_B10780001_MSE.dat 8208
Basic320_4_B10790001_MSE.dat 8208
Basic320_4_B10800001_MSE.dat 8208
Basic320_4_B10810001_MSE.dat 8208
Basic320_4_B10820001_MSE.dat 8208
Basic320_4_B10830001_MSE.dat 8208
Basic320_4_B10840001_MSE.dat 8208
Basic320_4_B10850001_MSE.dat 8208
Basic320_4_B10860001_MSE.dat 8208
Basic320_4_B10870001_MSE.dat 24592
Basic320_4_B10880001_MSE.dat 24592
Basic320_4_B10890001_MSE.dat 24592
Basic320_4_B10900001_MSE.dat 24592
Basic320_4_B10910001_MSE.dat 24592
Basic320_4_B10920001_MSE.dat 8208
Basic320_4_B10930001_MSE.dat 16
Basic320_4_B10940001_MSE.dat 16
Basic320_4_B10950001_MSE.dat 16896
Basic320_4_B10960001_MSE.dat 16384
Basic320_4_B10970001_MSE.dat 16896
Basic320_4_B10980001_MSE.dat 16912
Basic320_4_B10990001_MSE.dat 512
Basic320_4_B11000001_MSE.dat 528
Basic320_4_B99990001_MSE.dat 528
Basic320_5_B10010001_MSE.dat 2623552
Basic320_5_B10020001_MSE.dat 2103332
Basic320_5_B10030001_MSE.dat 2099200
Basic320_5_B10040001_MSE.dat 2099204
Basic320_5_B10050001_MSE.dat 2103300
Basic320_5_B10060001_MSE.dat 2101252
Basic320_5_B10070001_MSE.dat 2101253
Basic320_5_B10080001_MSE.dat 2103301
Basic320_5_B10090001_MSE.dat 3151877
Basic320_5_B10100001_MSE.dat 2103309
Basic320_5_B10110001_MSE.dat 2103305
Basic320_5_B10120001_MSE.dat 2103301
Basic320_5_B10130001_MSE.dat 2103304
Basic320_5_B10140001_MSE.dat 2103308
Basic320_5_B10150001_MSE.dat 2621452
Basic320_5_B10160001_MSE.dat 2621452
Basic320_5_B10170001_MSE.dat 2097156
Basic320_5_B10180001_MSE.dat 2639876
